F (vij);prediction_trainig;F_ref;nirK2;ppx;ppk;nirS1;nirS3;nifH;pqqC;phoX;mmoX;naglu;nirK3;sga
1;training;0.75;-0.194705679;0.04822053;0.000503217;-0.03756078;0.031878191;0.001961204;2.00E-15;-0.013065503;0.030466237;-0.082260145;-0.011542742;-3.51E-08
0;training;0.75;0.021504232;0.153869865;-0.00011454;0.020500588;0.02301749;0.224897647;4.30E-12;-0.034267632;0.03522809;0.150654871;0.17568613;0.000592228
1;prediction;0.5;-0.070083981;0.062889243;0.001183153;-0.213315279;0.040532177;5.32E-10;1.78E-05;-0.020832744;0.029988304;0.046532079;-0.000120402;3.02E-05
1;training;0.25;-0.120390472;-0.033752894;-0.000223317;-0.042757685;-0.030038236;0.017540963;-4.17E-08;0.000418566;0.006050897;-0.146544501;-0.000535199;-3.81E-06
1;training;0.75;-0.033018456;0.173048307;0.000288634;0.319964898;0.023626484;0.073257731;3.81E-09;0.268447359;0.096694974;0.220286645;0.09510427;0.003619177
1;training;0.25;0.035843268;0.015603697;-4.23E-05;0.064258071;0.004864962;-0.039233174;3.62E-07;0.021280176;0.10411097;0.216294889;0.005728702;0.000142341
1;prediction;0.75;-0.080763228;-0.018674798;0.000103608;-0.044729939;0.002233492;0.070084433;0;-0.013227104;0.048161898;-0.075235837;-6.25E-05;-3.06E-05
0;training;0.25;-0.214733932;-0.071262838;-0.00013262;-0.19869124;-0.013417273;-0.01854361;1.97E-13;-0.009467693;-0.011645338;-0.098400016;-0.000183574;-8.06E-07
1;training;0.75;-0.007799414;0.036879908;0.000538099;-0.002095468;0.001983013;1.17E-08;-5.20E-08;-0.000586378;0.052375263;-0.019683346;-0.007977316;2.43E-06
1;training;0.75;0.238802559;0.146481387;-0.000569141;0.227563866;-0.037808752;-9.23E-13;0.000126848;0.006964289;0.004341467;-0.091006694;0.016817791;0.000946029
1;prediction;0.5;-0.127143726;-0.024348522;-6.37E-05;0.175754454;0.040545143;0.002042504;2.00E-15;-0.011441986;0.019528294;-0.024348522;-4.43E-08;7.09E-08
0;training;0.25;0.135874935;-0.078229975;0.000717127;0.151021011;0.025898333;-0.000123199;3.50E-08;0.008058145;-0.019644378;0.040811502;0.000503299;-0.000384532
1;training;0.75;-0.00641135;-0.040507966;0.000345337;0.04409673;0.018643887;0;0;-0.000575178;0.009843934;0.03247384;0.013379239;-2.24E-05
1;training;0.25;0.008319857;-0.039546775;0.000107008;0.040363627;-0.012186403;-7.30E-08;-3.28E-10;-0.001319946;-0.053845145;-0.098792299;-5.00E-05;-7.00E-06
0;prediction;0.5;0.021475715;0.21041987;-0.000208057;-0.001132457;0.007693965;3.95E-10;6.05E-08;0.00032192;0.010827293;0.061072323;0.032326133;0.020613543
1;training;0.75;-0.038893266;0.047995656;0.001551182;0.051368593;0.043225482;-0.020384851;0;0.002012887;0.044349525;0.058598806;-0.005882641;0.000371673
1;training;0.5;-0.08026992;0.081040861;0.000119117;0.135319937;0.017061788;0.080911275;1.35E-12;0.201934485;-0.000368849;0.09920318;1.99E-05;-4.40E-05
1;training;0.25;-0.054863038;-0.127807722;0.000242981;0.033376885;-0.010071273;0.001975404;-0.001792279;-0.008275134;-0.014862278;-0.154690373;-4.22E-05;-1.75E-06
1;prediction;0.5;-0.139108436;-0.154310298;2.08E-05;-0.027755887;-0.011376178;-0.021937003;-0.000147663;0.001294675;-0.009660906;-0.134412399;-0.007853559;6.99E-08
0;training;0.25;0.04979361;0.022081439;-0.167172532;-0.047399301;0.002602554;1.25E-05;-4.18E-08;0.003918854;0.021570062;-0.079806241;-0.000573049;-2.29E-06
1;training;0.75;0.167137212;-0.026135369;-1.00E-04;0.029577507;-0.013486015;0.00496517;3.22E-15;-0.073292334;-0.00474156;0.050266193;0.000189863;-6.14E-08
0;training;0.25;-0.173426788;-0.190515142;0.000322045;-0.009183925;-0.020880441;-0.203661291;-4.29E-12;0.044435283;-0.184841974;-0.151741215;-0.176997303;-0.000592302
0;prediction;0.5;0.019217065;0.210221535;0.001354959;-0.023221751;0.053050612;0.019055985;0.006684144;-0.016287154;0.044574615;0.114863909;0.013501412;0.016851602
1;training;0.25;-0.013761857;-0.087401193;-0.000196698;-0.008717877;-0.002138157;0.050558881;7.99E-15;-0.059828431;-0.010722214;0.175583249;0.000836274;-7.39E-07
1;training;0.75;-0.090391645;-0.229473967;8.43E-05;-0.039199554;-0.03284768;3.22E-15;-2.80E-06;-0.000665499;-0.009063712;-0.147341318;-7.36E-05;-0.003609481
1;training;0.5;0.048163257;-0.287291477;2.72E-05;0.013543507;-0.048492259;-0.103117123;-0.113541347;0.000509715;-0.028915305;-0.140036753;-0.000132976;-0.000827265
1;prediction;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1;training;0.5;-0.237874965;-0.222929135;-0.000393945;0.004072462;-0.018751459;0;-8.61E-07;0.070587032;-0.127446468;-0.079815811;-0.004032136;-0.002787864
1;training;0.75;0.006248608;-0.014739977;8.75E-05;-0.026610558;0.038619685;-0.080880662;1.24E-07;-0.000165478;0.02960644;0.110482324;-0.021148634;6.49E-06
1;training;0.5;0.160831105;-0.214330725;0.000861019;-0.049224972;0.032014619;-0.143136103;-1.22E-08;0.002026558;-0.008613138;-0.219358993;-0.050720222;-3.53E-07
1;prediction;0.75;-0.204896176;0.022354996;-0.000210983;0.140733001;0.01483419;0.009604847;2.43E-09;-0.002971295;-0.002187851;-0.142911122;0.001204402;3.37E-05
1;training;0.75;0.148505206;-0.180977243;-0.000179848;0.003476737;-0.041853634;-0.188947858;-0.015383965;0.009596669;-0.064393774;0.021954422;0.04494871;-3.80E-06
1;training;0.5;0.144705141;-0.164842573;-0.000268218;-0.146268005;-0.01568024;-0.028045742;1.85E-06;0.008287269;-0.014240268;0.260468068;0.000625493;-0.000913332
1;training;0.25;-0.083706222;0.042758646;-3.77E-05;-0.12750257;-0.000954553;-0.063270501;2.44E-15;-0.01504646;0.004316076;0.003860537;-0.000135605;-5.00E-06
1;prediction;0.25;-0.003880254;0.038209289;-5.88E-05;-0.004509381;-0.020456908;0.008674483;0.048116107;0.003499382;0.003388226;0.12001207;0.000738311;0.017272983
0;training;0.25;-0.064957291;0.087214383;0.000322038;0.261160928;0.032050921;0.12534572;8.51E-09;-0.007337826;0.034753329;0.151474431;0.03383421;0.000344242
1;training;0.25;0.054934954;0.047723571;-0.000408762;-0.243817098;-0.009716758;-4.19E-06;0;-0.266541762;-0.072797833;-0.04060791;2.12E-07;0.000175561
0;training;0.25;-0.175236177;0.053218002;4.76E-05;0.11326327;-0.010659288;0.009577346;0;-0.003006985;-0.010349063;1.72E-05;0.00087479;-8.68E-06
1;prediction;0.75;-0.106128736;-0.02098533;-0.00032663;-0.054499224;-0.029050128;-1.62E-08;-2.71E-07;0.001531165;0.014589439;-0.060914528;-0.001471907;4.17E-05
1;training;0.25;0.073341674;-0.117725086;-0.000563005;0.013884342;-0.057661349;-0.017129411;-4.60E-08;-1.30E-06;-0.056326521;-0.039047404;7.09E-05;-7.33E-10
1;training;0.25;-0.020124232;0.096326847;-4.15E-05;0.021443519;-0.010264384;7.77E-16;-4.11E-09;0.001589351;-0.033598327;0.04980823;5.50E-06;0.001584369
1;training;0.75;-0.106680028;0.029057497;-0.00072271;0.039000692;-0.038429973;0.143136103;1.22E-08;0.000444847;0.008068609;0.158139616;0.050765167;3.53E-07
1;prediction;0.75;0.069502955;0.181793654;0.000165229;0.046342265;0.034084744;0.099046538;0.274135186;0.000891972;0.015319256;0.121604335;0.041786643;0.197694696
1;training;0.5;0.040466216;0.000655916;-0.000131363;-0.011777604;0.013366917;-5.51E-07;0.000144303;0.001811519;-0.000490043;0.014472181;0.003177836;-0.001316576
0;training;0.25;0.19258548;-0.203202419;0.000163242;0.056322442;-0.000963783;-0.001870829;-0.01999144;0.000794981;-0.004574358;-0.088231076;-0.000148548;-0.005319312
1;training;0.5;0.132435019;0.052210265;-0.000569469;-0.142572518;0.004802175;-0.022183172;2.04E-14;-0.002103491;0.003527912;0.058203802;3.36E-05;5.20E-08
0;prediction;0.5;-0.221221698;0.045631256;0.000438311;-0.018646826;0.015760805;0.008389303;-4.21E-08;-0.003872642;-0.007898064;-1.72E-06;-0.02566394;-0.001674885
1;training;0.25;0.000372774;-0.086047981;0.000112801;-0.000546394;-0.001426671;0.183733433;-6.05E-08;-0.000276229;-0.022664946;-0.139077967;-0.032833143;-0.01949156
1;training;0.5;-0.043277131;-0.029484477;0.00042363;0.081734995;0.001486772;1.64E-08;-3.44E-05;-0.001259649;-0.018222927;3.20E-05;0.003761601;-0.001778957
1;training;0.75;-0.097572981;0.080831509;0.000461958;-0.01365485;0.056875692;0.001969104;2.00E-15;-0.010387984;0.048513969;0.000538912;-0.000135336;7.09E-08
1;prediction;0.5;-0.061710083;-0.254822925;0.000373975;0.059964607;0.007324761;8.67E-09;-0.000126848;-0.003888114;-0.089861596;-0.065083813;-0.01681759;-0.000962629
1;training;0.25;-0.006089854;-0.054320846;-0.000711851;0.015979097;-0.039683933;-0.019055985;-0.006681344;0.017533579;-0.011827493;-0.020349127;-0.014406413;-0.013286359
1;training;0.25;0.208033923;-0.131580199;-0.000132956;0.056172009;-0.006272359;-0.001373044;-0.019991252;-0.00628676;-0.017727426;-0.095623529;0.056225298;-0.005269318
0;training;0.75;0.231246921;0.128514886;-0.238713139;0.283451;0.090463872;0.036894562;0;0.020630098;0.129757287;0.049289251;1.59E-05;1.41E-06
1;prediction;0.75;-0.020893398;-0.06969181;-0.000438871;-0.038860303;-0.009137451;-0.001439097;9.71E-13;-0.000442083;-0.014624725;0.07019338;0.000221978;-8.10E-08
1;training;0.5;0.069177465;-0.045082752;0.00033092;0.027053426;0.007057608;-8.14E-06;-2.22E-16;0.004903904;0.04866088;-0.058249336;-4.16E-05;-0.00107808
0;training;0.75;0.057026138;0.09305382;0.001401648;0.275033545;0.075649649;0.043288483;0;0.000470669;0.117151944;0.144107687;8.62E-07;5.73E-07
1;training;0.25;0.134873196;0.166650843;-0.000490039;-0.089028628;-0.032060507;-0.000514402;6.84E-08;0.00639882;0.014025107;0.157578527;0.003426132;3.85E-05
1;prediction;0.5;0.128707172;-0.13089553;0.000334188;-0.201033121;0.003699672;-4.61E-12;-6.84E-08;-0.293384105;-0.040582467;-0.136894961;-0.003426127;-3.17E-05
1;training;0.5;-0.031712247;0.145600463;-0.00059431;-0.086516801;-0.05583699;-0.011450086;0.000126724;4.83E-05;0.005349501;-0.090740409;0.012906527;0.000952889
0;training;0.75;0.005883826;0.248566806;-0.105028765;-0.005743925;0.042971056;0.000179807;-0.019215386;-1.40E-05;0.068917517;-0.032248842;-0.004468338;0.01495115
1;training;0.75;-0.118881099;-0.001886901;7.65E-05;0.02629284;0.012751196;0.180336116;-3.62E-07;-0.018669747;-0.008604953;-0.166508461;0.006142747;-0.000141637
0;prediction;0.5;-0.020294294;-0.081472898;7.87E-06;0.003220271;-0.009978838;-0.104614615;-1.02E-14;0.000497826;0.013931573;0.061636266;0.026634369;-0.001121983
0;training;0.75;0.148209603;-0.059055296;0.000701194;-0.028470913;0.034640336;-0.016543938;-1.79E-10;0.000751906;0.005861143;-0.228480085;-0.000227695;-8.15E-07
1;training;0.5;-0.069867701;0.077183125;-0.000698245;-0.044705347;0.007847979;-0.034388196;4.27E-08;-0.006182587;-0.100996841;0.037820536;-0.007772653;1.04E-07
1;training;0.25;0.278094154;-0.150901829;-0.000198832;-0.306679983;-0.018020169;-0.037259708;-0.000372148;-0.255611704;-0.100481778;-0.176278355;-0.002187519;-0.004353462
0;prediction;0.25;-0.215327241;0.05075223;-1.93E-05;0.026485407;-0.011289661;0.065344885;-4.11E-09;-0.002962981;-0.012503428;-0.094410545;2.68E-05;-3.44E-05
1;training;0.25;0.194888149;0.136019038;-0.000639537;0.175453943;-0.054394163;0;0.000126847;0.002817475;0.014275915;0.184494979;0.016817792;0.000962629
1;training;0.25;0.149116948;0.036522317;0.000132787;0.149221337;0.025042778;0.080911275;1.35E-12;0.012899992;0.037149405;0.149613829;1.99E-05;1.93E-07
0;training;0.75;0.183195486;-0.053129047;0.000286837;0.005471286;-0.005872112;0.008940503;-2.43E-09;0.003197702;0.008662909;-0.012489961;-0.001021948;-3.31E-05
0;prediction;0.5;-0.022646381;-0.065124763;-0.000249661;-0.149142452;0.001535069;0;8.53E-05;-0.000192649;-0.003267593;-0.082085114;-0.142434038;-0.027927036
1;training;0.5;0.005804488;-0.200196544;0.000444892;0.105197401;0.031959501;0.007007674;-0.000126848;-0.085774813;-0.024767848;-0.121691268;-0.016627893;-0.00096262
0;training;0.25;-0.09494352;0.052775642;4.75E-05;-0.11386675;0.09500531;-0.20085205;-0.17172986;0.041034552;-0.024652017;-0.188786197;-0.004879398;-1.16E-07
1;training;0.25;0.12459557;0.024596246;0.000325343;0.015759561;0.006397196;-0.000206792;-1.04E-05;0.002208493;0.009038069;-0.067866564;0.153995942;0.002597306
1;prediction;0.75;-0.021987445;0.057671443;-0.000644451;-0.008938944;-0.002719074;-8.13E-05;2.22E-16;-0.000947232;0.01030142;0.028049829;-0.010563877;4.42E-05
1;training;0.5;0.273711967;0.056158127;0.000352598;0.007136337;0.020785268;0.021625223;-1.78E-09;0.022017346;0.000302016;0.079348659;0.142579463;0.002626336
1;training;0.75;0.276082733;-0.077896223;-0.000868768;0.327944016;-0.05521931;-9.23E-13;-2.00E-10;0.00802538;-0.005796475;-0.000380866;0.001859929;-1.56E-05
1;training;0.5;0.049191035;0.120018337;0.000769041;0.153847776;0.050879826;0.201774634;-2.04E-14;-0.013358891;0.000638267;0.007801399;0.000242668;0.00011633
1;prediction;0.25;-0.089301046;-0.147332292;-0.000171806;-0.190093528;-0.012518435;-0.019055984;-0.006666344;-0.00454559;-0.014586311;-0.06833183;-0.013621814;-0.016821402
1;training;0.5;-0.071689803;0.083799153;-0.000395719;0.008362855;-0.004120808;0.016548119;1.79E-10;0.001731918;0.05403632;0.155964338;0.000227503;8.19E-07
1;training;0.25;0.184795527;0.128512205;-9.91E-05;0.004818759;0.006842519;-0.000499202;2.22E-16;-0.011900159;0.001879242;0.171735412;0.000559501;3.35E-08
1;training;0.75;0.113871864;0.153718626;-0.000186169;0.013122774;-0.020774756;-0.016480847;9.13E-07;-0.067662865;0.031452874;0.124249608;0.013715912;0.002787827
1;prediction;0.25;0.144823567;-0.151443753;0.000409834;0.122178795;-0.023932226;-0.000130159;-6.85E-09;0.001049259;-0.04285363;-8.74E-05;0.000281633;-0.000388732
1;training;0.5;0.00447662;-0.131045676;-0.001074991;-0.257345048;-0.058765716;-1.64E-08;0;0.002423704;-0.108000789;-0.319728974;-0.004203926;1.20E-07
0;training;0.25;-0.081630846;-0.104199245;0.00013633;-0.009630193;0.016219564;6.96E-06;-1.87E-08;-0.00407033;-0.015030454;-0.087488989;-0.045139773;-0.020609343
1;training;0.75;0.168739902;0.125284194;0.00071319;-0.001323188;0.050207897;0;-5.20E-08;-0.002537739;0.1238847;0.039769293;-0.00963481;4.85E-05
0;prediction;0.25;0.06189721;-0.054135097;-4.99E-05;-0.023227978;-0.012086165;-6.96E-06;-3.77E-08;0.001931931;0.010153978;-0.028790715;-0.000468282;3.52E-05
0;training;0.75;-0.111315881;0.005549044;0.000787268;-0.242247722;0.016479545;-0.004245897;-4.15E-08;0.003309064;0.11537188;-0.045030611;-5.52E-05;-1.56E-07
1;training;0.25;0.096276805;-0.070169929;-0.000147637;-0.125452069;0.005458546;3.18E-14;1.87E-06;0.000452222;0.006646108;0.128209937;0.003123395;0.000357512
1;training;0.25;0.233650594;-0.21554275;7.14E-05;0.003066301;-0.012164671;-0.037259708;-0.000372148;0.012389161;-0.323210212;-0.028758191;0.022296611;-0.004529027
1;prediction;0.25;-0.097557294;0.172757784;-0.000352604;-0.007592079;0.00378003;0.170402508;0.015383965;-0.009350687;0.005686152;0.059252934;9.79E-05;2.99E-06
1;training;0.5;-0.213459632;-0.09125602;-0.000163654;-0.02483668;-0.024028789;-0.01080458;2.13E-07;-0.001120532;-0.020559893;-0.237387218;-0.003908495;-9.62E-06
1;training;0.5;1.75E-05;-0.035782971;-0.00023852;0.129621947;-0.015957469;9.83E-09;3.22E-15;0.202439213;-0.0168674;-0.083337612;0.000207281;-4.42E-05
0;training;0.25;0.185722181;0.059724141;-0.10565639;0.059595633;0.011578125;0.000112707;-0.001792279;0.005228474;0.005091672;0.002173858;0.000279478;0.014949408
1;prediction;0.25;-0.074116137;-0.012342581;-0.000684634;0.052799843;-0.002571392;-0.035542487;4.27E-08;0.017343778;-0.003680086;-0.014177776;5.13E-05;1.37E-07
1;training;0.75;-0.236217334;-0.008068992;-4.09E-05;0.041430135;0.001266196;0.000218292;0;-0.138884391;-0.032111455;0.010016133;-0.000174228;-2.40E-11
0;training;0.25;-0.239742584;0.174186901;1.83E-05;-0.3417881;0.018580551;0.015323731;0.001969989;-0.063290216;0.01653029;0.02793231;-0.004210089;6.51E-10
1;training;0.75;0.175223462;-0.008576254;8.65E-05;0.008367464;-0.041464933;0.082725901;-2.43E-09;0.002348809;-0.016925081;0.032169914;0.023854377;-3.07E-05
0;prediction;0.25;-0.013883903;-0.064670429;-0.238885732;0.000306773;0.009354035;-0.188054085;-4.30E-12;0.045440865;0.005154126;-0.193969335;-0.177672308;-0.000590892
0;training;0.25;0.011592641;-0.028530601;0.188401393;-0.002653478;-0.139296472;0.06855464;0.001357447;0.188448157;-0.060822093;0.10794807;0.028228804;1.85E-05
1;training;0.5;-0.071571961;0.219876287;0.000219949;0.303214432;0.058745791;0.099046538;0.274135187;0.29387344;0.052397494;0.236009812;0.041794134;0.19869916
1;training;0.75;0.037400574;-0.11318546;0.000227468;0.111240645;0.026204371;0.011450086;1.24E-07;0.00015889;0.017172284;0.096613684;0.001114663;-0.013085036
1;prediction;0.5;0.066873577;0.14213355;-4.07E-05;0.01202161;0.026340134;0.180673034;1.95E-13;0.117013325;0.017452964;0.042898817;0.011818199;7.23E-07
0;training;0.5;0.12211993;0.16617017;-9.83E-05;0.037358128;0.016151859;0.096098674;1.01E-05;-0.00183323;0.005269074;0.237129538;0.000292396;3.50E-05
1;training;0.25;0.032421427;0.121327755;-0.000130312;0.094640946;0.029812438;0.043114587;0.001273492;0.00320011;0.01573516;0.152211736;0.005024553;0.022421913
1;training;0.5;-0.11691261;-0.246625637;-0.001004526;-0.276994122;-0.075453373;0;-0.001504984;-0.001063663;-0.140869587;-0.271303106;-0.038665829;-0.011709974
1;prediction;0.5;0.023068485;-0.261009718;-0.000308564;0.065150153;-0.030766791;9.83E-09;-1.00E-07;-0.000386697;-0.036480198;-0.231051404;-0.000523478;-0.001853177
1;training;0.75;0.025631255;-0.182681754;0.000308553;0.14002836;-0.030485292;0;0.000963569;0.001131507;-0.002952237;0.021800855;0.005596758;-0.013094422
1;training;0.75;-0.154086041;0.291659464;-0.000416251;-0.047851702;0.039215917;0.103117123;0.113541347;-0.004370274;0.060669972;-0.004726815;-0.000632225;0.000827265
1;training;0.25;0.208198675;-0.081608828;-0.000164015;0.097727187;-0.000419305;-0.000170628;0;-0.001555901;-0.007139043;0.018977273;0.002002064;-7.10E-09
1;prediction;0.5;0.104679999;-0.050216584;-2.97E-05;0.126897158;0.020175797;0.007530463;2.43E-09;0.01709333;0.003162699;0.063977;0.001205522;3.39E-05
1;training;0.5;0.146402201;-0.15631416;-0.000402335;-0.016105934;-0.017967576;-0.027994742;-1.92E-08;-0.002684724;-0.039461803;0.150412069;-0.000500154;-0.001430339
1;training;0.75;-0.015282333;0.060762253;-0.000987133;-0.060705688;-0.018384287;0.020303562;0;-0.003172929;0.00020161;-0.028372542;-0.004904775;-1.02E-07
0;training;0.5;-0.148550992;0.059375395;0.000782185;0.145710928;0.034545586;0.009577346;-2.04E-14;-0.000505682;0.006633848;0.174453233;0.00085849;-3.54E-08
1;prediction;0.25;-0.009250822;-0.006965111;-0.000633296;0.193536792;-0.038914344;-1.74E-06;5.20E-08;0.007783202;-0.125250559;0.101419097;0.009874103;5.19E-11
0;training;0.5;0.017827623;0.130377016;-0.000150195;-0.097533939;0.0049835;3.34E-06;0;0.129486039;0.013573104;-0.005705288;-5.72E-05;8.14E-08
0;training;0.25;-0.005160867;-0.163608668;9.10E-05;0.023203899;0.001535993;-0.107729817;-1.98E-05;-0.005154423;-0.202936185;-0.137732327;-0.028526677;-0.001184994
1;training;0.25;0.229385024;0.183563621;-5.68E-05;0.150140965;0.008888857;0.072553618;3.81E-09;0.022551821;0.022931647;0.214575021;0.095104492;0.003794725
1;prediction;0.75;-0.239812003;-0.076485142;-0.000342138;0.036302935;-0.019800895;0;5.20E-08;-0.001794557;-0.11746289;-0.058777429;0.009862603;-2.24E-05
1;training;0.5;0.020596121;-0.091130458;-0.000176387;0.019395123;-0.005529176;7.21E-05;-3.51E-09;0.003328797;-0.046516381;-0.13912115;0.000130872;-9.08E-05
1;training;0.75;-0.070821217;-0.188535582;-0.000179413;-0.017997951;-0.034954102;-0.033688222;-0.048132707;-0.00191242;-0.022151403;-0.232602171;-0.000897036;-0.017273346
1;training;0.25;-0.08872715;0.093244981;-2.78E-07;0.016539855;0.008725477;0.002074384;4.40E-16;-0.005822634;0.03407539;0.047320086;-3.58E-08;-6.83E-09
1;prediction;0.75;-0.265007264;-0.007887253;0.000181724;0.01026478;-0.033864707;-5.10E-05;0;0.008638249;-0.05240799;0.024060941;-0.000105291;2.36E-06
1;training;0.75;0.108309789;0.048067922;0.000549737;0.016506303;0.052523007;0.000536756;6.05E-09;0.00324086;0.033473067;0.173077711;0.01238618;-2.88E-11
1;training;0.75;0.037502901;0.225583402;0.000717202;0.164735077;0.027799966;0;0.000126848;-6.42E-06;0.141939179;0.228711201;0.016817792;0.00096246
0;training;0.25;0.104787034;0.112989762;0.000179403;0.00626532;0.009386405;0.022001127;-1.32E-14;0.000252515;0.166307244;0.021609826;-0.000690043;7.42E-07
0;prediction;0.25;0.091407335;0.003653792;-8.66E-05;-0.082611122;-0.030856719;-0.021287355;-1.32E-14;-0.001475832;0.006669539;-2.14E-05;-0.000689305;2.09E-09
0;training;0.25;0.058635531;0.066609661;-0.337399281;-0.04314698;-0.177320011;0.000552981;0;-0.336094149;-0.299710266;-0.110193725;-0.001892326;1.80E-10
0;training;0.25;-0.015585597;-0.081363488;0.000124227;-0.049782941;0.009611889;1.74E-06;1.95E-13;0.005000705;0.03425566;0.000407109;-3.58E-08;-6.83E-09
1;training;0.75;0.106238506;-0.009702584;8.35E-05;-0.003405245;0.010663363;-0.016452647;2.35E-11;0.003427345;0.03751496;0.004948132;-0.000146827;-2.92E-08
1;prediction;0.75;-0.036383072;-0.072118605;-0.000289773;-0.00437959;-0.024388165;1.43E-07;2.94E-13;0.002165256;-0.073482386;-0.107761817;-0.000191793;-4.81E-05
1;training;0.5;0.117795073;-0.131487713;-3.01E-05;0.001240888;-0.024119139;-0.180891326;-1.95E-13;0.020914701;-0.295028708;0.044812858;0.012608953;-7.23E-07
0;training;0.75;-0.058558952;0.00501705;0.001005189;-0.067726018;0.013720431;4.19E-06;-0.019215386;-0.002439379;0.039025722;-0.154755172;-0.004790006;-7.47E-08
1;training;0.75;0.042262981;-0.153102445;-8.26E-05;-0.098762968;0.001702373;3.18E-14;1.87E-06;0.002489145;-0.001000388;0.07212474;0.002941242;0.000517081
1;prediction;0.25;0.082004021;-0.069683037;-8.49E-05;0.238385691;0.010963359;5.10E-05;-1.23E-13;-0.006902256;-0.003068387;0.03196032;0.00200199;5.36E-08
0;training;0.5;-0.054233685;0.23692407;0.00037003;0.032723965;0.063431171;0.003343026;0.084304074;-0.002034889;0.016636626;0.205477398;0.001523195;0.007291768
1;training;0.75;0.144298021;-0.094117907;-7.78E-05;-0.107586773;-0.031034017;-0.188947858;-0.015383547;0.009044352;-0.007444976;-0.031557456;0.00026056;0.037127537
